scanned 719 files, 3673 fragments, 66759 candidate pairs
  source/Irrlicht/CD3D9Driver.cpp:3329-3335  <->  source/Irrlicht/CD3D9Driver.cpp:3394-3400  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3329-3335  <->  source/Irrlicht/CD3D9Driver.cpp:3381-3387  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3342-3348  <->  source/Irrlicht/CD3D9Driver.cpp:3381-3387  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3329-3335  <->  source/Irrlicht/CD3D9Driver.cpp:3368-3374  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3342-3348  <->  source/Irrlicht/CD3D9Driver.cpp:3394-3400  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3355-3361  <->  source/Irrlicht/CD3D9Driver.cpp:3368-3374  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3355-3361  <->  source/Irrlicht/CD3D9Driver.cpp:3381-3387  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CParticleBoxEmitter.cpp:132-187  <->  source/Irrlicht/CParticlePointEmitter.cpp:107-144  (STRUCTURAL, weighted=0.707773, line=0.675)
  source/Irrlicht/SoftwareDriver2_helper.h:854-865  <->  source/Irrlicht/SoftwareDriver2_helper.h:938-950  (STRUCTURAL, weighted=0.702306, line=0.9)
  source/Irrlicht/CQuake3ShaderSceneNode.cpp:552-581  <->  source/Irrlicht/CQuake3ShaderSceneNode.cpp:717-748  (STRUCTURAL, weighted=0.700353, line=0.76)
  source/Irrlicht/COctreeSceneNode.cpp:153-167  <->  source/Irrlicht/COctreeSceneNode.cpp:221-235  (STRUCTURAL, weighted=0.699436, line=0.625)
  source/Irrlicht/COctreeSceneNode.cpp:153-167  <->  source/Irrlicht/COctreeSceneNode.cpp:271-285  (STRUCTURAL, weighted=0.699436, line=0.625)
  source/Irrlicht/CD3D11ShaderMaterialRenderer.cpp:212-261  <->  source/Irrlicht/CD3D11ShaderMaterialRenderer.cpp:267-316  (STRUCTURAL, weighted=0.699046, line=0.512195)
  source/Irrlicht/CImage.cpp:132-145  <->  source/Irrlicht/CImage.cpp:155-168  (STRUCTURAL, weighted=0.698459, line=0.545455)
  source/Irrlicht/CImage.cpp:109-122  <->  source/Irrlicht/CImage.cpp:155-168  (STRUCTURAL, weighted=0.698459, line=0.545455)
  source/Irrlicht/COctreeSceneNode.cpp:386-429  <->  source/Irrlicht/COctreeSceneNode.cpp:506-553  (STRUCTURAL, weighted=0.698192, line=0.678571)
  source/Irrlicht/CColladaFileLoader.cpp:2594-2620  <->  source/Irrlicht/CColladaFileLoader.cpp:2627-2653  (STRUCTURAL, weighted=0.696122, line=0.818182)
  source/Irrlicht/CMeshManipulator.cpp:879-899  <->  source/Irrlicht/CMeshManipulator.cpp:926-947  (STRUCTURAL, weighted=0.695844, line=0.823529)
  source/Irrlicht/COpenGLMaterialRenderer.h:207-217  <->  source/Irrlicht/COpenGLMaterialRenderer.h:513-524  (STRUCTURAL, weighted=0.694497, line=0.692308)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:296-346  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:357-406  (STRUCTURAL, weighted=0.693083, line=0.553191)
  source/Irrlicht/COpenGLMaterialRenderer.h:268-290  <->  source/Irrlicht/COpenGLMaterialRenderer.h:326-352  (STRUCTURAL, weighted=0.692918, line=0.678571)
  source/Irrlicht/CIrrDeviceLinux.cpp:499-531  <->  source/Irrlicht/CIrrDeviceLinux.cpp:537-568  (STRUCTURAL, weighted=0.691339, line=0.64)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:418-467  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:478-527  (STRUCTURAL, weighted=0.691144, line=0.565217)
  source/Irrlicht/CMeshManipulator.cpp:833-852  <->  source/Irrlicht/CMeshManipulator.cpp:879-899  (STRUCTURAL, weighted=0.688612, line=0.933333)
  include/matrix4.h:1562-1593  <->  include/matrix4.h:1640-1668  (STRUCTURAL, weighted=0.687437, line=0.689655)
  include/matrix4.h:1602-1631  <->  include/matrix4.h:1640-1668  (STRUCTURAL, weighted=0.687437, line=0.807692)
  source/Irrlicht/CD3D11Driver.cpp:2004-2036  <->  source/Irrlicht/CD3D9Driver.cpp:1994-2026  (STRUCTURAL, weighted=0.686587, line=0.888889)
  source/Irrlicht/CD3D11Driver.cpp:2004-2036  <->  source/Irrlicht/CD3D8Driver.cpp:1077-1109  (STRUCTURAL, weighted=0.686587, line=0.888889)
  source/Irrlicht/CD3D11Driver.cpp:1598-1630  <->  source/Irrlicht/CD3D9Driver.cpp:1849-1881  (STRUCTURAL, weighted=0.686587, line=0.888889)
  source/Irrlicht/CD3D8Driver.cpp:1077-1109  <->  source/Irrlicht/CD3D9Driver.cpp:1849-1881  (STRUCTURAL, weighted=0.686587, line=0.888889)
  source/Irrlicht/CD3D9Driver.cpp:1994-2026  <->  source/Irrlicht/COpenGLDriver.cpp:2088-2120  (STRUCTURAL, weighted=0.685707, line=0.7)
  source/Irrlicht/CD3D11Driver.cpp:2004-2036  <->  source/Irrlicht/COpenGLDriver.cpp:2212-2244  (STRUCTURAL, weighted=0.685707, line=0.7)
  source/Irrlicht/CD3D8Driver.cpp:1077-1109  <->  source/Irrlicht/COpenGLDriver.cpp:2088-2120  (STRUCTURAL, weighted=0.685707, line=0.7)
  source/Irrlicht/CD3D9Driver.cpp:1849-1881  <->  source/Irrlicht/COpenGLDriver.cpp:2212-2244  (STRUCTURAL, weighted=0.685707, line=0.7)
  source/Irrlicht/CD3D11Driver.cpp:1598-1630  <->  source/Irrlicht/COpenGLDriver.cpp:2088-2120  (STRUCTURAL, weighted=0.685707, line=0.7)
  source/Irrlicht/CGUIEditBox.cpp:622-655  <->  source/Irrlicht/CGUIEditBox.cpp:666-694  (STRUCTURAL, weighted=0.683316, line=0.551724)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:296-346  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:478-527  (STRUCTURAL, weighted=0.682934, line=0.553191)
  source/Irrlicht/CTRGouraudWire.cpp:184-207  <->  source/Irrlicht/CTRTextureGouraudAdd.cpp:212-240  (STRUCTURAL, weighted=0.681505, line=0.833333)
  source/Irrlicht/CTRGouraud.cpp:187-210  <->  source/Irrlicht/CTRTextureGouraud.cpp:267-295  (STRUCTURAL, weighted=0.681505, line=0.833333)
  source/Irrlicht/CTRGouraudWire.cpp:184-207  <->  source/Irrlicht/CTRTextureGouraud.cpp:267-295  (STRUCTURAL, weighted=0.681505, line=0.833333)
  source/Irrlicht/CTRGouraudWire.cpp:184-207  <->  source/Irrlicht/CTRTextureGouraudWire.cpp:197-225  (STRUCTURAL, weighted=0.681505, line=0.833333)
  source/Irrlicht/CTRGouraud.cpp:187-210  <->  source/Irrlicht/CTRTextureGouraudWire.cpp:197-225  (STRUCTURAL, weighted=0.681505, line=0.833333)
  source/Irrlicht/CTRGouraud.cpp:187-210  <->  source/Irrlicht/CTRTextureGouraudAdd.cpp:212-240  (STRUCTURAL, weighted=0.681505, line=0.833333)
  source/Irrlicht/CTRTextureLightMap2_M2.cpp:386-443  <->  source/Irrlicht/CTRTextureLightMap2_M2.cpp:543-600  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CTRTextureBlend.cpp:2116-2173  <->  source/Irrlicht/CTRTextureBlend.cpp:2272-2329  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CTRTextureLightMap2_M1.cpp:386-443  <->  source/Irrlicht/CTRTextureLightMap2_M1.cpp:543-600  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CMeshManipulator.cpp:1662-1751  <->  source/Irrlicht/CMeshManipulator.cpp:1779-1868  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CGeometryCreator.cpp:149-156  <->  source/Irrlicht/CGeometryCreator.cpp:263-270  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CBurningShader_Raster_Reference.cpp:975-1014  <->  source/Irrlicht/CBurningShader_Raster_Reference.cpp:1092-1131  (RENAMED, weighted=0.68, line=1)
  include/matrix4.h:1677-1703  <->  include/matrix4.h:1712-1738  (RENAMED, weighted=0.68, line=0.916667)
  include/matrix4.h:1850-1881  <->  include/matrix4.h:1892-1923  (RENAMED, weighted=0.68, line=0.923077)
  source/Irrlicht/CTRTextureLightMap2_M4.cpp:520-577  <->  source/Irrlicht/CTRTextureLightMap2_M4.cpp:677-734  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CTRTextureLightMap2_M4.cpp:890-947  <->  source/Irrlicht/CTRTextureLightMap2_M4.cpp:1047-1104  (EXACT, weighted=0.68, line=1)
  source/Irrlicht/CParticleCylinderEmitter.cpp:140-185  <->  source/Irrlicht/CParticlePointEmitter.cpp:107-144  (STRUCTURAL, weighted=0.679643, line=0.794118)
  include/irrMap.h:819-853  <->  include/irrMap.h:869-905  (STRUCTURAL, weighted=0.679114, line=0.7)
  source/Irrlicht/CTRTextureLightMap2_M1.cpp:195-236  <->  source/Irrlicht/CTRTextureLightMap2_M4.cpp:199-240  (STRUCTURAL, weighted=0.678636, line=0.793103)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:296-346  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:418-467  (STRUCTURAL, weighted=0.675878, line=0.553191)
  source/Irrlicht/CMeshManipulator.cpp:1545-1634  <->  source/Irrlicht/CMeshManipulator.cpp:1779-1868  (STRUCTURAL, weighted=0.675073, line=0.953488)
  source/Irrlicht/CMeshManipulator.cpp:1545-1634  <->  source/Irrlicht/CMeshManipulator.cpp:1662-1751  (STRUCTURAL, weighted=0.675073, line=0.953488)
  source/Irrlicht/CTRTextureGouraudAdd2.cpp:208-277  <->  source/Irrlicht/CTRTextureGouraudVertexAlpha2.cpp:212-287  (STRUCTURAL, weighted=0.674817, line=0.581818)
  include/SColor.h:90-93  <->  include/SColor.h:100-103  (STRUCTURAL, weighted=0.671962, line=0.6)
  source/Irrlicht/CXMeshFileLoader.cpp:2477-2483  <->  source/Irrlicht/CXMeshFileLoader.cpp:2490-2497  (STRUCTURAL, weighted=0.671413, line=0.857143)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:357-406  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:478-527  (STRUCTURAL, weighted=0.668843, line=0.565217)
  source/Irrlicht/CBlit.h:346-404  <->  source/Irrlicht/CBlit.h:415-474  (STRUCTURAL, weighted=0.663522, line=0.926829)
  source/Irrlicht/CBlit.h:208-266  <->  source/Irrlicht/CBlit.h:415-474  (STRUCTURAL, weighted=0.663158, line=0.717391)
  source/Irrlicht/COctreeSceneNode.cpp:443-492  <->  source/Irrlicht/COctreeSceneNode.cpp:506-553  (STRUCTURAL, weighted=0.662968, line=0.575758)
  source/Irrlicht/CQuake3ShaderSceneNode.cpp:552-581  <->  source/Irrlicht/CQuake3ShaderSceneNode.cpp:607-630  (STRUCTURAL, weighted=0.662652, line=0.625)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:357-406  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:418-467  (STRUCTURAL, weighted=0.661991, line=0.565217)
  include/matrix4.h:1712-1738  <->  include/matrix4.h:1782-1807  (STRUCTURAL, weighted=0.660725, line=0.586207)
  include/matrix4.h:1677-1703  <->  include/matrix4.h:1782-1807  (STRUCTURAL, weighted=0.660725, line=0.586207)
  source/Irrlicht/CMeshManipulator.cpp:987-1056  <->  source/Irrlicht/CMeshManipulator.cpp:1081-1149  (STRUCTURAL, weighted=0.659204, line=0.75)
  source/Irrlicht/CIrrDeviceLinux.cpp:1828-1866  <->  source/Irrlicht/CIrrDeviceLinux.cpp:1873-1912  (STRUCTURAL, weighted=0.654365, line=0.540541)
  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:264-297  <->  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:344-377  (STRUCTURAL, weighted=0.65315, line=0.833333)
  source/Irrlicht/CImageLoaderDDS.cpp:432-475  <->  source/Irrlicht/CImageLoaderDDS.cpp:485-528  (STRUCTURAL, weighted=0.653046, line=0.837838)
  source/Irrlicht/CBlit.h:277-336  <->  source/Irrlicht/CBlit.h:346-404  (STRUCTURAL, weighted=0.648959, line=0.717391)
  source/Irrlicht/CBlit.h:208-266  <->  source/Irrlicht/CBlit.h:277-336  (STRUCTURAL, weighted=0.648603, line=0.926829)
  source/Irrlicht/CMeshManipulator.cpp:987-1056  <->  source/Irrlicht/CMeshManipulator.cpp:1170-1236  (STRUCTURAL, weighted=0.648502, line=0.555556)
  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:264-297  <->  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:304-337  (STRUCTURAL, weighted=0.6474, line=0.833333)
  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:304-337  <->  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:344-377  (STRUCTURAL, weighted=0.6474, line=0.833333)
  source/Irrlicht/CAnimatedMeshSceneNode.cpp:698-708  <->  source/Irrlicht/CAnimatedMeshSceneNode.cpp:715-726  (STRUCTURAL, weighted=0.647034, line=0.6)
  source/Irrlicht/CTRStencilShadow.cpp:248-279  <->  source/Irrlicht/CTRStencilShadow.cpp:404-435  (STRUCTURAL, weighted=0.645132, line=0.916667)
  source/Irrlicht/CIrrDeviceSDL.cpp:227-288  <->  source/Irrlicht/CIrrDeviceWin32.cpp:1144-1237  (STRUCTURAL, weighted=0.644236, line=0.680851)
  source/Irrlicht/CD3D11Driver.cpp:4063-4072  <->  source/Irrlicht/CD3D11Driver.cpp:4387-4396  (STRUCTURAL, weighted=0.642482, line=0.818182)
  include/IGUIElement.h:228-236  <->  include/IGUIElement.h:989-994  (STRUCTURAL, weighted=0.642477, line=0.5)
  source/Irrlicht/CQuake3ShaderSceneNode.cpp:607-630  <->  source/Irrlicht/CQuake3ShaderSceneNode.cpp:717-748  (STRUCTURAL, weighted=0.635609, line=0.518519)
  source/Irrlicht/CSceneManager.cpp:1057-1078  <->  source/Irrlicht/CSceneManager.cpp:1088-1109  (STRUCTURAL, weighted=0.635567, line=0.875)
  source/Irrlicht/CTerrainTriangleSelector.cpp:98-108  <->  source/Irrlicht/CTerrainTriangleSelector.cpp:134-145  (STRUCTURAL, weighted=0.635403, line=0.727273)
  source/Irrlicht/CMeshManipulator.cpp:1081-1149  <->  source/Irrlicht/CMeshManipulator.cpp:1170-1236  (STRUCTURAL, weighted=0.631605, line=0.527273)
  source/Irrlicht/CBlit.h:277-336  <->  source/Irrlicht/CBlit.h:415-474  (STRUCTURAL, weighted=0.631163, line=0.702128)
  source/Irrlicht/SoftwareDriver2_helper.h:762-771  <->  source/Irrlicht/SoftwareDriver2_helper.h:854-865  (STRUCTURAL, weighted=0.630728, line=0.6)
  source/Irrlicht/CTerrainSceneNode.cpp:1180-1198  <->  source/Irrlicht/CTerrainSceneNode.cpp:1204-1222  (STRUCTURAL, weighted=0.630094, line=0.5)
  source/Irrlicht/CGUIMessageBox.cpp:345-380  <->  source/Irrlicht/CGUIMessageBox.cpp:388-424  (STRUCTURAL, weighted=0.629469, line=0.55)
  source/Irrlicht/CImageLoaderPPM.cpp:230-240  <->  source/Irrlicht/CImageLoaderPPM.cpp:266-276  (STRUCTURAL, weighted=0.627194, line=0.777778)
  source/Irrlicht/CSceneManager.cpp:958-981  <->  source/Irrlicht/CSceneManager.cpp:1088-1109  (STRUCTURAL, weighted=0.627107, line=0.777778)
  source/Irrlicht/CSceneManager.cpp:958-981  <->  source/Irrlicht/CSceneManager.cpp:1026-1049  (STRUCTURAL, weighted=0.623531, line=0.7)
  source/Irrlicht/aesGladman/aescrypt.cpp:150-179  <->  source/Irrlicht/aesGladman/aescrypt.cpp:277-306  (STRUCTURAL, weighted=0.623159, line=0.578947)
  source/Irrlicht/COpenGLDriver.cpp:220-224  <->  source/Irrlicht/COpenGLDriver.cpp:235-240  (STRUCTURAL, weighted=0.622944, line=0.571429)
  source/Irrlicht/CSceneManager.cpp:958-981  <->  source/Irrlicht/CSceneManager.cpp:1057-1078  (STRUCTURAL, weighted=0.622472, line=0.777778)
  source/Irrlicht/CTerrainSceneNode.cpp:1228-1246  <->  source/Irrlicht/CTerrainSceneNode.cpp:1252-1270  (STRUCTURAL, weighted=0.621397, line=0.571429)
  source/Irrlicht/CAttributes.cpp:555-568  <->  source/Irrlicht/CAttributes.cpp:805-821  (STRUCTURAL, weighted=0.621079, line=0.75)
  source/Irrlicht/CSceneManager.cpp:1026-1049  <->  source/Irrlicht/CSceneManager.cpp:1088-1109  (STRUCTURAL, weighted=0.619924, line=0.777778)
  source/Irrlicht/CTerrainTriangleSelector.cpp:98-108  <->  source/Irrlicht/CTerrainTriangleSelector.cpp:168-181  (STRUCTURAL, weighted=0.619607, line=0.727273)
  include/fast_atof.h:52-81  <->  include/fast_atof.h:206-240  (STRUCTURAL, weighted=0.618376, line=0.583333)
  source/Irrlicht/CIrrDeviceWin32.cpp:2116-2135  <->  source/Irrlicht/CIrrDeviceWin32.cpp:2142-2164  (STRUCTURAL, weighted=0.615621, line=0.578947)
  source/Irrlicht/CSceneManager.cpp:1026-1049  <->  source/Irrlicht/CSceneManager.cpp:1057-1078  (STRUCTURAL, weighted=0.615342, line=0.777778)
  source/Irrlicht/COpenGLMaterialRenderer.h:541-564  <->  source/Irrlicht/COpenGLMaterialRenderer.h:626-651  (STRUCTURAL, weighted=0.615302, line=0.615385)
  source/Irrlicht/CColorConverter.cpp:55-87  <->  source/Irrlicht/CColorConverter.cpp:95-116  (STRUCTURAL, weighted=0.61508, line=0.545455)
  source/Irrlicht/CSoftwareDriver2.cpp:114-119  <->  source/Irrlicht/CSoftwareDriver2.cpp:134-139  (STRUCTURAL, weighted=0.614748, line=0.6)
  source/Irrlicht/SoftwareDriver2_helper.h:729-735  <->  source/Irrlicht/SoftwareDriver2_helper.h:762-771  (STRUCTURAL, weighted=0.612824, line=0.5)
  source/Irrlicht/CColladaMeshWriter.cpp:1524-1572  <->  source/Irrlicht/CColladaMeshWriter.cpp:1619-1667  (STRUCTURAL, weighted=0.612748, line=0.666667)
  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:80-157  <->  source/Irrlicht/CD3D9HLSLMaterialRenderer.cpp:165-257  (STRUCTURAL, weighted=0.610611, line=0.5)
  source/Irrlicht/CTerrainTriangleSelector.cpp:134-145  <->  source/Irrlicht/CTerrainTriangleSelector.cpp:168-181  (STRUCTURAL, weighted=0.610608, line=0.666667)
  examples/21.Quake3Explorer/main.cpp:1464-1467  <->  examples/21.Quake3Explorer/main.cpp:1641-1646  (STRUCTURAL, weighted=0.609898, line=0.6)
  source/Irrlicht/CIrrDeviceLinux.cpp:2302-2322  <->  source/Irrlicht/CIrrDeviceLinux.cpp:2328-2351  (STRUCTURAL, weighted=0.608066, line=0.619048)
  source/Irrlicht/CGUIEditBox.cpp:555-575  <->  source/Irrlicht/CGUIEditBox.cpp:587-607  (STRUCTURAL, weighted=0.60763, line=0.5)
  include/IGUIElement.h:55-61  <->  include/IGUIElement.h:301-310  (STRUCTURAL, weighted=0.603563, line=0.666667)
  source/Irrlicht/CAttributeImpl.h:238-241  <->  source/Irrlicht/CAttributeImpl.h:277-281  (STRUCTURAL, weighted=0.603189, line=0.8)
  source/Irrlicht/CImageLoaderPPM.cpp:245-254  <->  source/Irrlicht/CImageLoaderPPM.cpp:266-276  (STRUCTURAL, weighted=0.601875, line=0.7)
  source/Irrlicht/CSoftwareDriver.cpp:373-398  <->  source/Irrlicht/CSoftwareDriver.cpp:433-458  (STRUCTURAL, weighted=0.596528, line=0.882353)
  source/Irrlicht/CTRTextureBlend.cpp:1485-1577  <->  source/Irrlicht/CTRTextureBlend.cpp:1871-1964  (STRUCTURAL, weighted=0.594053, line=0.714286)
  source/Irrlicht/COgreMeshFileLoader.cpp:608-668  <->  source/Irrlicht/COgreMeshFileLoader.cpp:699-766  (STRUCTURAL, weighted=0.591224, line=0.517241)
  source/Irrlicht/CTRTextureBlend.cpp:309-395  <->  source/Irrlicht/CTRTextureBlend.cpp:494-576  (STRUCTURAL, weighted=0.553342, line=0.852941)
  source/Irrlicht/CD3D11Driver.cpp:1598-1630  <->  source/Irrlicht/CD3D11Driver.cpp:2004-2036  (STRUCTURAL, weighted=0.54927, line=0.888889)
  source/Irrlicht/CD3D9Driver.cpp:1849-1881  <->  source/Irrlicht/CD3D9Driver.cpp:1994-2026  (STRUCTURAL, weighted=0.54927, line=0.888889)
  source/Irrlicht/COpenGLDriver.cpp:2088-2120  <->  source/Irrlicht/COpenGLDriver.cpp:2212-2244  (STRUCTURAL, weighted=0.549134, line=0.888889)
  source/Irrlicht/SoftwareDriver2_helper.h:272-275  <->  source/Irrlicht/SoftwareDriver2_helper.h:283-286  (STRUCTURAL, weighted=0.540354, line=0.6)
