scanned 417 files, 3303 fragments, 75226 candidate pairs
  GWToolboxdll/Windows/GWMarketWindow.cpp:664-667  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:801-804  (MIXED, weighted=0.8, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:664-667  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:833-836  (MIXED, weighted=0.8, line=0.6)
  GWToolboxdll/Utils/TextUtils.h:213-217  <->  GWToolboxdll/Utils/TextUtils.h:291-295  (RENAMED, weighted=0.8, line=0.666667)
  GWToolboxdll/Utils/TeamBuild.cpp:337-340  <->  GWToolboxdll/Utils/TeamBuild.cpp:354-357  (EXACT, weighted=0.8, line=1)
  GWToolboxdll/Windows/CompletionWindow.cpp:2508-2515  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2528-2535  (EXACT, weighted=0.8, line=1)
  GWToolboxdll/Windows/TargetInfoWindow.cpp:94-103  <->  GWToolboxdll/Windows/TargetInfoWindow.cpp:152-161  (RENAMED, weighted=0.8, line=0.6)
  GWToolboxdll/Widgets/Minimap/CustomRenderer.cpp:482-490  <->  GWToolboxdll/Widgets/Minimap/CustomRenderer.cpp:648-656  (RENAMED, weighted=0.8, line=0.6)
  GWToolboxdll/Windows/PacketLoggerWindow.cpp:451-456  <->  GWToolboxdll/Windows/PacketLoggerWindow.cpp:469-474  (RENAMED, weighted=0.8, line=0.5)
  GWToolboxdll/Windows/CompletionWindow.cpp:657-686  <->  GWToolboxdll/Windows/CompletionWindow.cpp:3023-3052  (EXACT, weighted=0.8, line=0.954545)
  GWToolboxdll/sha1.cpp:81-83  <->  GWToolboxdll/sha1.cpp:97-99  (LITERAL, weighted=0.8, line=0.5)
  GWToolboxdll/Windows/ArmoryWindow.cpp:791-794  <->  GWToolboxdll/Windows/ArmoryWindow.cpp:948-951  (EXACT, weighted=0.8, line=1)
  GWToolboxdll/Windows/CompletionWindow.cpp:171-193  <->  GWToolboxdll/Windows/CompletionWindow.cpp:199-220  (RENAMED, weighted=0.8, line=0.52)
  GWToolboxdll/Logger.cpp:259-264  <->  GWToolboxdll/Logger.cpp:315-320  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Windows/PartyStatisticsWindow.cpp:128-133  <->  GWToolboxdll/Windows/PartyStatisticsWindow.cpp:158-163  (RENAMED, weighted=0.8, line=0.5)
  GWToolboxdll/Windows/CompletionWindow.cpp:171-193  <->  GWToolboxdll/Windows/CompletionWindow.cpp:226-247  (RENAMED, weighted=0.8, line=0.52)
